Nome: MARINGA
Codigo Estacao: A835
Latitude: -23.40527777
Longitude: -51.93277777
Altitude: 548.51
Situacao: Operante
Data Inicial: 2006-11-20
Data Final: 2024-07-07
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);
2012-05-07;0;26,4;
2012-05-08;0;26,7;
2012-05-09;0;26,7;
2012-05-10;0;26,9;
2012-05-11;,6;24,6;
2012-05-12;21,2;24,7;
2012-05-13;,2;24,8;
2012-05-14;1,6;21,1;
2012-05-15;0;22,9;
2012-05-16;0;24;
2012-05-17;0;24,3;
2012-05-18;0;24,1;
2012-05-19;0;22,8;
2012-05-20;0;25,2;
2012-05-21;0;25,5;
2012-05-22;0;25,1;
2012-05-23;0;24,3;
2012-05-24;14;21,9;
2012-05-25;16,2;22;
2012-05-26;0;24,3;
2012-05-27;,6;22,5;
2012-05-28;20;22,7;
2012-05-29;0;27,1;
2012-05-30;0;27,8;
2012-05-31;0;24,4;
2012-06-01;15;24,6;
2012-06-02;0;24,4;
2012-06-03;0;24,9;
2012-06-04;0;26,5;
2012-06-05;57;19;
2012-06-06;1,8;16,9;
2012-06-07;2,2;17,7;
2012-06-08;,6;15,5;
2012-06-09;,2;16,6;
2012-06-10;3;22,6;
2012-06-11;0;27,6;
2012-06-12;,2;27,8;
2012-06-13;0;26,2;
2012-06-14;0;24,9;
2012-06-15;,2;25;
2012-06-16;0;25,8;
2012-06-17;0;26,1;
2012-06-18;0;21,5;
2012-06-19;66,4;18,3;
2012-06-20;137;20;
2012-06-21;,2;19,4;
2012-06-22;2,8;20,4;
2012-06-23;,2;21,8;
2012-06-24;0;23;
2012-06-25;0;26;
2012-06-26;0;23;
2012-06-27;0;24,5;
2012-06-28;0;26,5;
2012-06-29;0;26,8;
2012-06-30;0;27,6;
2012-07-01;0;27;
2012-07-02;0;28,2;
2012-07-03;0;27,8;
2012-07-04;0;27,1;
2012-07-05;0;27,4;
2012-07-06;0;26,8;
2012-07-07;,8;18,3;
2012-07-08;16,4;18;
2012-07-09;0;22,5;
2012-07-10;0;25,8;
2012-07-11;0;25,4;
2012-07-12;1,2;20,9;
2012-07-13;0;18,6;
2012-07-14;0;19,9;
2012-07-15;0;21,7;
2012-07-16;0;16,4;
2012-07-17;,2;15,7;
2012-07-18;,2;17,3;
2012-07-19;0;21,4;
2012-07-20;0;22,8;
2012-07-21;0;26,8;
2012-07-22;0;27,5;
2012-07-23;0;29,7;
2012-07-24;0;29,1;
2012-07-25;0;23,5;
2012-07-26;0;29,3;
2012-07-27;0;24,3;
2012-07-28;,4;29,1;
2012-07-29;0;30,5;
2012-07-30;0;24,9;
2012-07-31;0;25,3;
2012-08-01;0;26,4;
2012-08-02;0;27,9;
2012-08-03;0;28,5;
2012-08-04;0;29,8;
2012-08-05;0;29;
2012-08-06;0;27;
2012-08-07;0;27,1;
2012-08-08;0;28,7;
2012-08-09;0;29,9;
2012-08-10;0;28,5;
2012-08-11;0;29;
2012-08-12;0;29,2;
2012-08-13;0;29,6;
2012-08-14;0;28,3;
2012-08-15;0;29;
2012-08-16;0;27,4;
2012-08-17;0;29,5;
2012-08-18;0;28,6;
2012-08-19;0;28,5;
2012-08-20;0;28,8;
2012-08-21;0;29,7;
2012-08-22;0;29,4;
2012-08-23;0;29,4;
2012-08-24;0;29,4;
2012-08-25;0;30,5;
2012-08-26;0;29,4;
2012-08-27;0;26,3;
2012-08-28;,6;20,9;
2012-08-29;2;25,5;
2012-08-30;null;27,6;
2012-08-31;0;29,1;
2012-09-01;0;31,7;
2012-09-02;0;32,1;
2012-09-03;0;32,6;
2012-09-04;0;29,7;
2012-09-05;0;31,7;
2012-09-06;0;33,5;
2012-09-07;0;34,2;
2012-09-08;0;35,2;
2012-09-09;0;35,4;
2012-09-10;0;34,5;
2012-09-11;,6;31,6;
2012-09-12;0;33,5;
2012-09-13;0;34,1;
2012-09-14;0;33,5;
2012-09-15;0;34,7;
2012-09-16;0;37;
2012-09-17;0;36,6;
2012-09-18;0;35,3;
2012-09-19;0;30,3;
2012-09-20;13;25,8;
2012-09-21;36,6;22,4;
2012-09-22;7;25,9;
2012-09-23;0;27,6;
2012-09-24;0;30,7;
2012-09-25;4,8;25,8;
2012-09-26;5,2;20,4;
2012-09-27;0;21,7;
2012-09-28;0;26,4;
2012-09-29;0;28;
2012-09-30;0;30,9;
2012-10-01;0;34,1;
2012-10-02;20,4;33,5;
2012-10-03;0;32,4;
2012-10-04;3;27,6;
2012-10-05;0;25,4;
2012-10-06;0;33,1;
2012-10-07;0;34,6;
2012-10-08;0;34,8;
2012-10-09;0;33,8;
2012-10-10;0;28,6;
2012-10-11;,4;29,4;
2012-10-12;20,4;21,2;
2012-10-13;,4;27,6;
2012-10-14;0;29,1;
2012-10-15;0;30,6;
2012-10-16;0;26,2;
2012-10-17;1,2;30,1;
2012-10-18;0;32,4;
2012-10-19;0;30,9;
2012-10-20;0;31,7;
2012-10-21;0;28,2;
2012-10-22;0;34,6;
2012-10-23;3,4;29,5;
2012-10-24;0;30,3;
2012-10-25;0;33,5;
2012-10-26;1;33,5;
2012-10-27;2;35,4;
2012-10-28;0;34,4;
2012-10-29;0;37,1;
2012-10-30;0;38,9;
2012-10-31;0;38,5;
2012-11-01;,4;25,5;
2012-11-02;4;29,5;
2012-11-03;0;26,2;
2012-11-04;0;31,7;
2012-11-05;0;33,3;
2012-11-06;,8;32,6;
2012-11-07;0;33,1;
2012-11-08;0;28,1;
2012-11-09;23,8;25,4;
2012-11-10;1,4;30,9;
2012-11-11;0;32;
2012-11-12;4,6;33,5;
2012-11-13;20,6;29,4;
2012-11-14;0;28;
2012-11-15;0;29,3;
2012-11-16;0;30,5;
2012-11-17;0;31,3;
2012-11-18;0;30,4;
2012-11-19;0;31,9;
2012-11-20;0;33,5;
2012-11-21;0;34,2;
2012-11-22;0;34,3;
2012-11-23;0;30,1;
2012-11-24;9,8;27,7;
2012-11-25;24,2;28,9;
2012-11-26;0;30,4;
2012-11-27;0;31,7;
2012-11-28;0;33,1;
2012-11-29;0;32,7;
2012-11-30;9,6;30,1;
2012-12-01;0;31,3;
2012-12-02;0;32;
2012-12-03;,4;33,2;
2012-12-04;0;32,9;
2012-12-05;0;33,3;
2012-12-06;0;33,4;
2012-12-07;0;35,2;
2012-12-08;0;36,2;
2012-12-09;8,2;34;
2012-12-10;0;34,5;
2012-12-11;0;35,1;
2012-12-12;0;32,7;
2012-12-13;13,8;30,1;
2012-12-14;,2;30,2;
2012-12-15;3,4;25,6;
2012-12-16;3;28,1;
2012-12-17;27,6;23,9;
2012-12-18;,6;27,9;
2012-12-19;0;31,9;
2012-12-20;,6;32,8;
2012-12-21;0;34,5;
2012-12-22;0;31,6;
2012-12-23;0;32,3;
2012-12-24;0;33,9;
2012-12-25;12;34,3;
2012-12-26;0;33;
2012-12-27;11,4;32,1;
2012-12-28;12,6;29,7;
2012-12-29;3,8;29,6;
2012-12-30;23;29,4;
2012-12-31;42;29,6;
2013-01-01;,2;30,2;
2013-01-02;5,2;29,7;
2013-01-03;0;29,3;
2013-01-04;17,8;30,3;
2013-01-05;0;32,5;
2013-01-06;0;31,5;
2013-01-07;3,6;30,8;
2013-01-08;0;27,7;
2013-01-09;44,2;26,2;
2013-01-10;0;30,4;
2013-01-11;0;27,8;
2013-01-12;0;28,9;
2013-01-13;0;27,6;
2013-01-14;1,2;27,4;
2013-01-15;,2;29,5;
2013-01-16;16,8;25,4;
2013-01-17;6,8;29,3;
2013-01-18;0;31,7;
2013-01-19;0;32,1;
2013-01-20;0;29,8;
2013-01-21;,2;29;
2013-01-22;0;28,9;
2013-01-23;0;30,8;
2013-01-24;0;32,9;
2013-01-25;0;28,5;
2013-01-26;,8;32,3;
2013-01-27;0;30,5;
2013-01-28;0;33,1;
2013-01-29;0;32,6;
2013-01-30;0;33,2;
2013-01-31;0;30,7;
2013-02-01;0;32,2;
2013-02-02;,6;33,6;
2013-02-03;57,8;29;
2013-02-04;44,6;30,6;
2013-02-05;0;31;
2013-02-06;0;32,4;
2013-02-07;4,6;27,2;
2013-02-08;10,6;26;
2013-02-09;3;22,7;
2013-02-10;16,8;25,8;
2013-02-11;7,4;30,1;
2013-02-12;2,6;31;
2013-02-13;77;28;
2013-02-14;22,8;29,5;
2013-02-15;15,6;30,3;
2013-02-16;6;31,8;
2013-02-17;0;34,3;
2013-02-18;0;33,9;
2013-02-19;9;31;
2013-02-20;8,4;31,8;
2013-02-21;4,6;30,2;
2013-02-22;2,2;30,8;
2013-02-23;4;28,9;
2013-02-24;0;31,4;
2013-02-25;0;31,4;
2013-02-26;0;27,3;
2013-02-27;75,6;30,8;
2013-02-28;0;33;
2013-03-01;0;32,4;
2013-03-02;0;31,6;
2013-03-03;0;33,3;
2013-03-04;0;33,6;
2013-03-05;0;32,2;
2013-03-06;5,2;32,5;
2013-03-07;3,2;26,6;
2013-03-08;1,8;33,4;
2013-03-09;3,2;33,1;
2013-03-10;18,2;32,7;
2013-03-11;27,8;31,3;
2013-03-12;5,6;31,1;
2013-03-13;24,2;23,9;
2013-03-14;21,2;24,5;
2013-03-15;21,8;30,4;
2013-03-16;0;28,7;
2013-03-17;20,8;26,8;
2013-03-18;0;24,1;
2013-03-19;0;23,9;
2013-03-20;0;22,9;
2013-03-21;25,8;24,7;
2013-03-22;,2;29,2;
2013-03-23;0;30;
2013-03-24;0;27;
2013-03-25;0;29,5;
2013-03-26;23,8;28,3;
2013-03-27;2,4;27,5;
2013-03-28;0;28,5;
2013-03-29;null;27,9;
2013-03-30;0;28,9;
2013-03-31;0;29,6;
2013-04-01;0;31,7;
2013-04-02;5,2;27,3;
2013-04-03;2;24,6;
2013-04-04;2,8;28,1;
2013-04-05;30,4;25,9;
2013-04-06;0;24,6;
2013-04-07;9,8;24,6;
2013-04-08;0;29,2;
2013-04-09;,4;29,3;
2013-04-10;2,4;27,8;
2013-04-11;0;28,9;
2013-04-12;0;26,5;
2013-04-13;95,6;24,8;
2013-04-14;0;26,7;
2013-04-15;0;26,3;
2013-04-16;0;24,7;
2013-04-17;0;26,3;
2013-04-18;0;25,3;
2013-04-19;0;26,4;
2013-04-20;0;27,1;
2013-04-21;0;26,6;
2013-04-22;0;26,6;
2013-04-23;0;26,5;
2013-04-24;0;27,2;
2013-04-25;0;27,6;
2013-04-26;0;28,1;
2013-04-27;0;29,4;
2013-04-28;0;28,1;
2013-04-29;0;29;
2013-04-30;0;29,8;
2013-05-01;0;31,3;
2013-05-02;0;30,5;
2013-05-03;0;30,8;
2013-05-04;0;31,4;
2013-05-05;5;25,6;
2013-05-06;3,6;23,5;
2013-05-07;0;22,8;
2013-05-08;0;24;
2013-05-09;0;27;
2013-05-10;0;26,9;
2013-05-11;0;28,2;
2013-05-12;0;28,8;
2013-05-13;0;27,9;
2013-05-14;,8;21,4;
2013-05-15;2,8;30,2;
2013-05-16;3;27,6;
2013-05-17;0;24,8;
2013-05-18;0;25,9;
2013-05-19;0;26,9;
2013-05-20;0;28,6;
2013-05-21;0;28,7;
2013-05-22;11,8;23,8;
2013-05-23;10;20;
2013-05-24;18,8;18,6;
2013-05-25;,8;22,6;
2013-05-26;0;24,1;
2013-05-27;4,6;23,2;
2013-05-28;64;19,4;
2013-05-29;42,6;24,4;
2013-05-30;2,8;20,7;
2013-05-31;0;23,3;
2013-06-01;0;26,3;
2013-06-02;54,4;22,5;
2013-06-03;,4;23;
2013-06-04;0;22,7;
2013-06-05;0;24,6;
2013-06-06;0;25,3;
2013-06-07;0;26,4;
2013-06-08;0;26,3;
2013-06-09;0;25,8;
2013-06-10;0;25,5;
2013-06-11;16,4;26,3;
2013-06-12;0;25,8;
2013-06-13;,2;25,9;
2013-06-14;,2;26;
2013-06-15;8,6;20,6;
2013-06-16;11,2;16,4;
2013-06-17;13,8;21,5;
2013-06-18;,2;25,5;
2013-06-19;0;21,9;
2013-06-20;46,6;21,3;
2013-06-21;2,6;20,5;
2013-06-22;12,6;15,5;
2013-06-23;2,8;20,1;
2013-06-24;,2;17,9;
2013-06-25;45;17,9;
2013-06-26;35,2;17,5;
2013-06-27;3,4;21,3;
2013-06-28;0;24,8;
2013-06-29;0;27,1;
2013-06-30;1,2;26;
2013-07-01;28,4;21,1;
2013-07-02;,4;18,8;
2013-07-03;0;24,5;
2013-07-04;0;25,7;
2013-07-05;0;26,1;
2013-07-06;0;27,3;
2013-07-07;0;28,5;
2013-07-08;0;28,2;
2013-07-09;0;24,2;
2013-07-10;0;24,7;
2013-07-11;0;24,4;
2013-07-12;0;26,1;
2013-07-13;0;26,6;
2013-07-14;0;27,7;
2013-07-15;0;26,7;
2013-07-16;0;25,1;
2013-07-17;0;26,5;
2013-07-18;0;27,9;
2013-07-19;27,2;22,8;
2013-07-20;9,2;25,1;
2013-07-21;8,2;20,8;
2013-07-22;7,2;13,8;
2013-07-23;,2;9,9;
2013-07-24;0;13,8;
2013-07-25;0;16,9;
2013-07-26;0;20,4;
2013-07-27;0;23,4;
2013-07-28;0;26,5;
2013-07-29;0;27;
2013-07-30;0;27,3;
2013-07-31;0;29,3;
2013-08-01;0;30;
2013-08-02;0;30,1;
2013-08-03;0;30,2;
2013-08-04;0;28,5;
2013-08-05;0;30,5;
2013-08-06;0;31,5;
2013-08-07;0;29,3;
2013-08-08;0;30,4;
2013-08-09;0;30,3;
2013-08-10;0;25;
2013-08-11;,2;19,1;
2013-08-12;0;25,5;
2013-08-13;0;28,7;
2013-08-14;0;23,1;
2013-08-15;0;19,8;
2013-08-16;0;22,9;
2013-08-17;0;23,3;
2013-08-18;0;24,5;
2013-08-19;0;26,7;
2013-08-20;0;27,5;
2013-08-21;0;29,2;
2013-08-22;0;32;
2013-08-23;0;32,7;
2013-08-24;0;31,2;
2013-08-25;0;25,7;
2013-08-26;0;16,7;
2013-08-27;2;13,7;
2013-08-28;0;22;
2013-08-29;0;26,7;
2013-08-30;0;31,3;
2013-08-31;0;30,8;
2013-09-01;0;33;
2013-09-02;0;25,5;
2013-09-03;2,4;26;
2013-09-04;0;25,1;
2013-09-05;0;27;
2013-09-06;0;29,2;
2013-09-07;0;30,1;
2013-09-08;0;32,4;
2013-09-09;0;33,3;
2013-09-10;0;32,7;
2013-09-11;0;32,9;
2013-09-12;0;32,7;
2013-09-13;0;32;
2013-09-14;0;33,4;
2013-09-15;0;34,4;
2013-09-16;0;31,7;
2013-09-17;22,4;21,6;
2013-09-18;9,4;23,1;
2013-09-19;0;28,3;
2013-09-20;0;33,7;
2013-09-21;0;35,2;
2013-09-22;0;31,3;
2013-09-23;11,4;19,6;
2013-09-24;3,8;18,8;
2013-09-25;,2;23;
2013-09-26;0;25,6;
2013-09-27;0;28,5;
2013-09-28;0;28,6;
2013-09-29;13,4;24,3;
2013-09-30;12,4;24,7;
2013-10-01;42;25,2;
2013-10-02;11,2;26,3;
2013-10-03;,8;26,3;
2013-10-04;76,6;24,6;
2013-10-05;,2;25,4;
2013-10-06;0;26,5;
2013-10-07;0;27;
2013-10-08;0;26,5;
2013-10-09;0;28,5;
2013-10-10;0;27,2;
2013-10-11;0;28,4;
2013-10-12;0;24,9;
2013-10-13;,2;30,2;
2013-10-14;0;31,9;
2013-10-15;0;27;
2013-10-16;55,6;21;
2013-10-17;11;24,4;
2013-10-18;0;29,4;
2013-10-19;0;30,2;
2013-10-20;0;33,5;
2013-10-21;0;34;
2013-10-22;11,8;30,1;
2013-10-23;0;33,6;
2013-10-24;0;32,1;
2013-10-25;,4;31,3;
2013-10-26;0;31,1;
2013-10-27;0;31,8;
2013-10-28;0;31,2;
2013-10-29;0;31;
2013-10-30;0;31,9;
2013-10-31;0;32;
2013-11-01;0;31,5;
2013-11-02;0;31,8;
2013-11-03;3,4;27,2;
2013-11-04;19,4;29,9;
2013-11-05;0;28,8;
2013-11-06;0;25;
2013-11-07;0;28,3;
2013-11-08;0;30,2;
2013-11-09;0;33,4;
2013-11-10;0;34,3;
2013-11-11;0;35,6;
2013-11-12;19;28,4;
2013-11-13;0;32,6;
2013-11-14;0;33;
2013-11-15;0;33,5;
2013-11-16;9,2;29,7;
2013-11-17;6,8;25,4;
2013-11-18;0;29,7;
2013-11-19;0;33,1;
2013-11-20;2,8;26;
2013-11-21;6,8;29,6;
2013-11-22;3,4;28,2;
2013-11-23;0;26,8;
2013-11-24;0;27,4;
2013-11-25;0;29,5;
2013-11-26;0;30,3;
2013-11-27;0;30,7;
2013-11-28;0;34,7;
2013-11-29;0;32,3;
2013-11-30;2,8;32;
2013-12-01;0;32,1;
2013-12-02;28,4;29,4;
2013-12-03;0;32,4;
2013-12-04;,6;34,2;
2013-12-05;0;34,4;
2013-12-06;1,2;30,8;
2013-12-07;0;26,7;
2013-12-08;3,2;31,3;
2013-12-09;0;32,2;
2013-12-10;6,8;27,2;
2013-12-11;0;29,8;
2013-12-12;,4;29,7;
2013-12-13;0;30,9;
2013-12-14;0;29,4;
2013-12-15;,4;31,5;
2013-12-16;,4;32,1;
2013-12-17;,2;31,6;
2013-12-18;0;31,8;
2013-12-19;0;32,4;
2013-12-20;0;32,4;
2013-12-21;0;32,6;
2013-12-22;0;32;
2013-12-23;0;31,5;
2013-12-24;0;32,5;
2013-12-25;,2;29,8;
2013-12-26;,4;33,9;
2013-12-27;0;33;
2013-12-28;,4;29,8;
2013-12-29;1;31,4;
2013-12-30;2,4;30,7;
2013-12-31;24,4;31,8;
2014-01-01;13;28,8;
2014-01-02;5,2;32,3;
2014-01-03;2,4;33,1;
2014-01-04;0;30,9;
2014-01-05;,2;30,8;
2014-01-06;23,4;31,7;
2014-01-07;47,6;30,4;
2014-01-08;0;31,4;
2014-01-09;1,8;28,9;
2014-01-10;0;33,3;
2014-01-11;0;33,4;
2014-01-12;3,6;29,6;
2014-01-13;1,4;24,4;
2014-01-14;26,8;27,6;
2014-01-15;,2;27;
2014-01-16;14;26,8;
2014-01-17;6,2;30,8;
2014-01-18;0;31,4;
2014-01-19;1,4;31,2;
2014-01-20;0;32,6;
2014-01-21;0;33,2;
2014-01-22;0;31,8;
2014-01-23;1,2;31,9;
2014-01-24;0;32,9;
2014-01-25;12;31,1;
2014-01-26;0;33;
2014-01-27;9,6;33,4;
2014-01-28;,8;32,8;
2014-01-29;0;33,8;
2014-01-30;0;34,7;
2014-01-31;0;35,8;
2014-02-01;0;35,2;
2014-02-02;0;34,8;
2014-02-03;0;35,3;
2014-02-04;0;36,4;
2014-02-05;0;36,9;
2014-02-06;0;35,7;
2014-02-07;21,2;35,4;
2014-02-08;0;36,7;
2014-02-09;1,2;34,6;
2014-02-10;0;37,1;
2014-02-11;0;35,3;
2014-02-12;7,8;31,4;
2014-02-13;1,2;31;
2014-02-14;11,4;30,8;
2014-02-15;13;26,8;
2014-02-16;,4;30,3;
2014-02-17;0;31,5;
2014-02-18;0;31,8;
2014-02-19;0;32,3;
2014-02-20;0;32,2;
2014-02-21;73,8;28,7;
2014-02-22;1;29,1;
2014-02-23;24,8;28,2;
2014-02-24;10,8;25;
2014-02-25;13,2;30,3;
2014-02-26;0;31,2;
2014-02-27;0;31,7;
2014-02-28;,2;29,2;
2014-03-01;0;30,7;
2014-03-02;0;32,5;
2014-03-03;62,4;28,3;
2014-03-04;0;30,9;
2014-03-05;17,4;29,2;
2014-03-06;45,2;32,2;
2014-03-07;0;27,9;
2014-03-08;25;29,6;
2014-03-09;0;31,1;
2014-03-10;0;32,1;
2014-03-11;0;30;
2014-03-12;0;27;
2014-03-13;3,6;29,6;
2014-03-14;,2;32;
2014-03-15;0;32,1;
2014-03-16;0;33,9;
2014-03-17;6;34;
2014-03-18;0;32,7;
2014-03-19;0;31,7;
2014-03-20;18,2;23,1;
2014-03-21;60,4;25,6;
2014-03-22;12;25,5;
2014-03-23;0;28,2;
2014-03-24;0;29,1;
2014-03-25;0;30,6;
2014-03-26;0;30;
2014-03-27;0;30,1;
2014-03-28;0;30,9;
2014-03-29;0;29,1;
2014-03-30;44,6;24,6;
2014-03-31;12,6;29;
2014-04-01;17,4;30,4;
2014-04-02;0;29,7;
2014-04-03;0;30,4;
2014-04-04;0;30,3;
2014-04-05;0;30,5;
2014-04-06;0;31,6;
2014-04-07;0;31,7;
2014-04-08;0;31,7;
2014-04-09;0;30,9;
2014-04-10;44,8;27,7;
2014-04-11;,2;29,3;
2014-04-12;0;29,5;
2014-04-13;7,4;23,9;
2014-04-14;0;24,9;
2014-04-15;1,2;21,9;
2014-04-16;7,6;26,9;
2014-04-17;0;29,3;
2014-04-18;0;26,3;
2014-04-19;0;29,4;
2014-04-20;31;26,3;
2014-04-21;0;28,5;
2014-04-22;29,2;24,8;
2014-04-23;1,2;27;
2014-04-24;0;26,5;
2014-04-25;7,6;26,8;
2014-04-26;0;26,3;
2014-04-27;0;25;
2014-04-28;0;25,4;
2014-04-29;0;25,6;
2014-04-30;0;27,3;
2014-05-01;30,8;23,6;
2014-05-02;0;26,5;
2014-05-03;,2;27,8;
2014-05-04;0;28,1;
2014-05-05;0;26,5;
2014-05-06;0;27,4;
2014-05-07;0;29,5;
2014-05-08;0;28,2;
2014-05-09;0;25,2;
2014-05-10;0;24,1;
2014-05-11;0;24,3;
2014-05-12;0;25,7;
2014-05-13;0;27,2;
2014-05-14;0;23,4;
2014-05-15;0;27,6;
2014-05-16;0;25,4;
2014-05-17;0;26,5;
2014-05-18;0;26,6;
2014-05-19;0;28,1;
2014-05-20;0;27,5;
2014-05-21;0;28,1;
2014-05-22;2,6;27,3;
2014-05-23;36,2;20,7;
2014-05-24;5,2;17,9;
2014-05-25;14,8;17,7;
2014-05-26;24,4;17,5;
2014-05-27;,2;15,4;
2014-05-28;,2;17,1;
2014-05-29;0;21,1;
2014-05-30;0;23,5;
2014-05-31;0;24,4;
2014-06-01;7,2;22,6;
2014-06-02;,2;19,5;
2014-06-03;0;21,1;
2014-06-04;0;21,9;
2014-06-05;0;24,4;
2014-06-06;12,2;21,7;
2014-06-07;51,2;28,9;
2014-06-08;0;26,1;
2014-06-09;19,2;20,5;
2014-06-10;0;22,9;
2014-06-11;0;24,5;
2014-06-12;0;26,1;
2014-06-13;0;26,7;
2014-06-14;3,6;24,2;
2014-06-15;,2;25,9;
2014-06-16;0;26,6;
2014-06-17;19,2;27,6;
2014-06-18;,4;25,7;
2014-06-19;0;21;
2014-06-20;0;22;
2014-06-21;0;21,1;
2014-06-22;0;24,3;
2014-06-23;0;27,1;
2014-06-24;0;26,5;
2014-06-25;0;27,4;
2014-06-26;0;28,1;
2014-06-27;0;28,9;
2014-06-28;0;22,7;
2014-06-29;13,4;16,6;
2014-06-30;,2;19,5;
2014-07-01;0;22,7;
2014-07-02;0;27,1;
2014-07-03;0;28,8;
2014-07-04;0;30;
2014-07-05;0;28,9;
2014-07-06;0;25,2;
2014-07-07;3,4;23,7;
2014-07-08;9;24,1;
2014-07-09;,4;20,2;
2014-07-10;15,4;22;
2014-07-11;0;22,8;
2014-07-12;0;23,3;
2014-07-13;0;25;
2014-07-14;0;24,5;
2014-07-15;0;25,4;
2014-07-16;0;25,3;
2014-07-17;0;28,8;
2014-07-18;29;24,1;
2014-07-19;1;20,3;
2014-07-20;0;22,4;
2014-07-21;0;24,2;
2014-07-22;0;27,2;
2014-07-23;0;25,9;
2014-07-24;48,4;19,3;
2014-07-25;13;18;
2014-07-26;0;21,3;
2014-07-27;,6;19,2;
2014-07-28;0;20,9;
2014-07-29;0;24,4;
2014-07-30;0;25,7;
2014-07-31;0;27,5;
2014-08-01;0;28,7;
2014-08-02;0;29,9;
2014-08-03;0;30,2;
2014-08-04;0;29,8;
2014-08-05;0;25,4;
2014-08-06;0;26,1;
2014-08-07;0;28,5;
2014-08-08;0;30,6;
2014-08-09;0;25,8;
2014-08-10;0;26,1;
2014-08-11;0;29,5;
2014-08-12;0;31,4;
2014-08-13;34,2;25,6;
2014-08-14;,8;20,1;
2014-08-15;0;24;
2014-08-16;0;26,6;
2014-08-17;0;27;
2014-08-18;0;29,5;
2014-08-19;0;28,4;
2014-08-20;0;28;
2014-08-21;0;30,5;
2014-08-22;0;31,9;
2014-08-23;0;31,8;
2014-08-24;0;32,5;
2014-08-25;0;31,9;
2014-08-26;6,8;24;
2014-08-27;0;23;
2014-08-28;0;25,9;
2014-08-29;0;28;
2014-08-30;0;30,9;
2014-08-31;0;30,7;
2014-09-01;4,8;28,8;
2014-09-02;0;32,7;
2014-09-03;0;30,1;
2014-09-04;0;27,4;
2014-09-05;0;27,2;
2014-09-06;0;29,2;
2014-09-07;12;25,6;
2014-09-08;9,4;30,6;
2014-09-09;0;31,7;
2014-09-10;0;33,3;
2014-09-11;0;34,6;
2014-09-12;0;34,1;
2014-09-13;0;32,3;
2014-09-14;0;33,5;
2014-09-15;0;28,7;
2014-09-16;6,4;27,2;
2014-09-17;0;30,8;
2014-09-18;0;30;
2014-09-19;1,2;25,9;
2014-09-20;19,8;22,7;
2014-09-21;7,8;26,2;
2014-09-22;0;27,7;
2014-09-23;0;32;
2014-09-24;0;26,3;
2014-09-25;30;25,1;
2014-09-26;8;23,4;
2014-09-27;29,8;23,5;
2014-09-28;0;26,1;
2014-09-29;,8;30,7;
2014-09-30;9,4;31,8;
2014-10-01;0;28,3;
2014-10-02;17,8;28,2;
2014-10-03;0;27,3;
2014-10-04;0;26,3;
2014-10-05;0;27,5;
2014-10-06;0;28,9;
2014-10-07;0;29,9;
2014-10-08;0;31,5;
2014-10-09;0;33;
2014-10-10;0;36,1;
2014-10-11;0;36,3;
2014-10-12;0;37,1;
2014-10-13;0;37,5;
2014-10-14;0;37,2;
2014-10-15;24,2;36,7;
2014-10-16;0;37,3;
2014-10-17;0;37,8;
2014-10-18;0;36,5;
2014-10-19;0;30;
2014-10-20;1,2;23,4;
2014-10-21;2;29,1;
2014-10-22;0;31,3;
2014-10-23;0;31,8;
2014-10-24;0;30,1;
2014-10-25;0;26,9;
2014-10-26;0;30,2;
2014-10-27;0;32,8;
2014-10-28;0;33,4;
2014-10-29;0;34,4;
2014-10-30;0;34,6;
2014-10-31;3,2;30,8;
2014-11-01;0;32,9;
2014-11-02;0;31,9;
2014-11-03;,4;30,7;
2014-11-04;0;30,6;
2014-11-05;11,8;32;
2014-11-06;0;33;
2014-11-07;0;30,2;
2014-11-08;28,4;27,1;
2014-11-09;0;31,1;
2014-11-10;0;32,8;
2014-11-11;0;31,8;
2014-11-12;1;27,1;
2014-11-13;0;31,6;
2014-11-14;2,8;28,3;
2014-11-15;,4;29,1;
2014-11-16;0;29,7;
2014-11-17;0;31,4;
2014-11-18;0;32,4;
2014-11-19;0;34,2;
2014-11-20;19,8;27;
2014-11-21;7,4;29,7;
2014-11-22;44,4;26,4;
2014-11-23;,2;29,4;
2014-11-24;0;29;
2014-11-25;1,8;29,4;
2014-11-26;3,6;28,4;
2014-11-27;,2;31,3;
2014-11-28;5;31,1;
2014-11-29;0;30,8;
2014-11-30;0;31,9;
2014-12-01;1,4;30;
2014-12-02;0;31,2;
2014-12-03;18,6;29,1;
2014-12-04;16,2;31,3;
2014-12-05;0;29,9;
2014-12-06;0;30,4;
2014-12-07;0;31,9;
2014-12-08;2,4;29,8;
2014-12-09;5,6;25,5;
2014-12-10;27,4;28,8;
2014-12-11;6;30;
2014-12-12;0;30,2;
2014-12-13;1;30,5;
2014-12-14;0;31,9;
2014-12-15;20,6;30,5;
2014-12-16;0;31,2;
2014-12-17;0;31;
2014-12-18;,2;30,2;
2014-12-19;0;32;
2014-12-20;0;32,5;
2014-12-21;0;31;
2014-12-22;37,2;26,7;
2014-12-23;61,8;25;
2014-12-24;4,6;24,1;
2014-12-25;,2;30,6;
2014-12-26;0;33,3;
2014-12-27;0;33,6;
2014-12-28;0;33,2;
